Date,Open,High,Low,Close,Volume
2007-06-01,97.53,98.13,96.07,96.88,1345850
2007-06-04,96.88,98.65,96.61,98.27,1067000
2007-06-05,97.91,98.66,96.66,97.18,1052834
2007-06-06,97.18,97.0,95.84,96.09,1113805
2007-06-07,95.75,96.68,94.61,94.95,959800
2007-06-08,94.95,96.79,94.4,96.74,895809
2007-06-11,96.25,96.77,95.5,95.63,514600
2007-06-12,95.63,95.4,93.98,94.0,713100
2007-06-13,94.79,95.93,93.99,95.74,805900
2007-06-14,95.74,95.6,94.47,94.81,602300
2007-06-15,95.0,95.48,94.5,94.8,1094500
2007-06-18,95.3,96.83,94.67,96.42,999500
2007-06-19,96.42,99.45,95.75,99.42,1211009
2007-06-20,99.51,101.46,98.84,99.01,1497000
2007-06-21,99.38,99.98,97.54,98.74,1786900
2007-06-22,98.25,98.5,96.82,97.71,1054900
2007-06-25,97.45,98.18,96.25,96.81,696100
2007-06-26,97.25,97.68,96.0,96.71,896899
2007-06-27,96.66,98.95,96.65,98.81,917200
2007-06-28,99.04,99.88,98.36,98.64,592935
2007-06-29,98.6,99.38,97.4,98.11,590700
2007-07-02,98.11,99.64,98.11,99.43,543500
2007-07-03,99.46,100.78,99.11,100.08,390500
2007-07-05,100.8,101.5,99.86,101.5,459100
2007-07-06,101.49,102.58,101.36,102.3,629300
2007-07-09,102.3,102.3,100.3,101.42,398800
2007-07-10,101.0,101.15,99.07,99.45,793200
2007-07-11,99.38,99.73,98.72,98.85,804900
2007-07-12,99.45,100.91,98.85,100.87,863500
2007-07-13,101.05,101.46,100.6,101.21,464500
2007-07-16,101.0,101.59,99.53,99.67,437300
2007-07-17,100.17,100.93,99.62,100.35,641100
2007-07-18,100.25,100.63,98.9,99.58,503100
2007-07-19,100.49,101.83,100.23,100.49,605200
2007-07-20,100.5,100.62,98.62,98.85,482494
2007-07-23,99.65,100.04,98.63,99.23,393900
2007-07-24,98.58,99.0,96.64,96.79,721310
2007-07-25,97.27,97.27,93.79,94.77,952230
2007-07-26,93.9,93.9,89.45,91.26,1899500
2007-07-27,90.75,92.05,89.01,89.05,1155000
2007-07-30,89.3,91.96,88.11,91.56,960720
2007-07-31,92.39,93.38,89.26,89.35,1140000
